FOLIO_I,FOLIO_INT,id_tortillas,tortillas,pa1_t,pa4_t,maquina2,completa,ponde_f,estrato,est_sel,upm,region,x_region
03001025,03001025_04,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,3735.42368411674,2,32,0300101332991,1,1
03001025,03001025_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,3735.42368411674,2,32,0300101332991,1,1
03001025,03001025_04,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,MQ338,1,3735.42368411674,2,32,0300101332991,1,1
03001025,03001025_04,161,Tortillas de harina de trigo,2,36,MQ338,1,3735.42368411674,2,32,0300101332991,1,1
03001028,03001028_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,3507.25637746399,2,32,0300101332991,1,1
03001028,03001028_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),1,4,MQ338,1,3507.25637746399,2,32,0300101332991,1,1
03001028,03001028_02,160,Tortillas de maiz de masa (comprada) o de tortillería,5,5,MQ338,1,3507.25637746399,2,32,0300101332991,1,1
03001028,03001028_02,161,Tortillas de harina de trigo,9, ,MQ338,1,3507.25637746399,2,32,0300101332991,1,1
03001030,03001030_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,2072.70593280577,2,32,0300101332991,1,1
03001030,03001030_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,2072.70593280577,2,32,0300101332991,1,1
03001030,03001030_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,MQ338,1,2072.70593280577,2,32,0300101332991,1,1
03001030,03001030_03,161,Tortillas de harina de trigo,9, ,MQ338,1,2072.70593280577,2,32,0300101332991,1,1
03001032,03001032_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,4676.34183661865,2,32,0300101332991,1,1
03001032,03001032_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,4676.34183661865,2,32,0300101332991,1,1
03001032,03001032_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ338,1,4676.34183661865,2,32,0300101332991,1,1
03001032,03001032_01,161,Tortillas de harina de trigo,9, ,MQ338,1,4676.34183661865,2,32,0300101332991,1,1
03001035,03001035_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,8924.98588559168,2,32,0300101332991,1,1
03001035,03001035_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ343,1,8924.98588559168,2,32,0300101332991,1,1
03001035,03001035_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,MQ343,1,8924.98588559168,2,32,0300101332991,1,1
03001035,03001035_02,161,Tortillas de harina de trigo,2,3,MQ343,1,8924.98588559168,2,32,0300101332991,1,1
03002042,03002042_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,3269.67518376521,1,31,0300200003107,1,1
03002042,03002042_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,3269.67518376521,1,31,0300200003107,1,1
03002042,03002042_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,4,MQ338,1,3269.67518376521,1,31,0300200003107,1,1
03002042,03002042_02,161,Tortillas de harina de trigo,9, ,MQ338,1,3269.67518376521,1,31,0300200003107,1,1
03002045,03002045_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,3993.25057886079,1,31,0300200003107,1,1
03002045,03002045_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),3,15,MQ343,1,3993.25057886079,1,31,0300200003107,1,1
03002045,03002045_02,160,Tortillas de maiz de masa (comprada) o de tortillería,4,10,MQ343,1,3993.25057886079,1,31,0300200003107,1,1
03002045,03002045_02,161,Tortillas de harina de trigo,9, ,MQ343,1,3993.25057886079,1,31,0300200003107,1,1
03002053,03002053_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,13463.3784138104,1,31,0300200003107,1,1
03002053,03002053_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,4,MQ338,1,13463.3784138104,1,31,0300200003107,1,1
03002053,03002053_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,10,MQ338,1,13463.3784138104,1,31,0300200003107,1,1
03002053,03002053_02,161,Tortillas de harina de trigo,9, ,MQ338,1,13463.3784138104,1,31,0300200003107,1,1
03002056,03002056_06,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,23977.4691216406,1,31,0300200003107,1,1
03002056,03002056_06,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,14,MQ343,1,23977.4691216406,1,31,0300200003107,1,1
03002056,03002056_06,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ343,1,23977.4691216406,1,31,0300200003107,1,1
03002056,03002056_06,161,Tortillas de harina de trigo,9, ,MQ343,1,23977.4691216406,1,31,0300200003107,1,1
03002066,03002066_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,15706.2091062446,1,31,0300200003107,1,1
03002066,03002066_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,18,MQ245,1,15706.2091062446,1,31,0300200003107,1,1
03002066,03002066_02,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ245,1,15706.2091062446,1,31,0300200003107,1,1
03002066,03002066_02,161,Tortillas de harina de trigo,9, ,MQ245,1,15706.2091062446,1,31,0300200003107,1,1
03003002,03003002_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,9216.3472315639,3,33,0300300013195,1,1
03003002,03003002_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),7,1,MQ343,1,9216.3472315639,3,33,0300300013195,1,1
03003002,03003002_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ343,1,9216.3472315639,3,33,0300300013195,1,1
03003002,03003002_02,161,Tortillas de harina de trigo,9, ,MQ343,1,9216.3472315639,3,33,0300300013195,1,1
03003012,03003012_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,7366.43138099758,3,33,0300300013195,1,1
03003012,03003012_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ343,1,7366.43138099758,3,33,0300300013195,1,1
03003012,03003012_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,MQ343,1,7366.43138099758,3,33,0300300013195,1,1
03003012,03003012_01,161,Tortillas de harina de trigo,9, ,MQ343,1,7366.43138099758,3,33,0300300013195,1,1
03003015,03003015_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,2805.41724257824,3,33,0300300013195,1,1
03003015,03003015_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),1,6,MQ338,1,2805.41724257824,3,33,0300300013195,1,1
03003015,03003015_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,MQ338,1,2805.41724257824,3,33,0300300013195,1,1
03003015,03003015_01,161,Tortillas de harina de trigo,9, ,MQ338,1,2805.41724257824,3,33,0300300013195,1,1
03003016,03003016_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,8380.16047012569,3,33,0300300013195,1,1
03003016,03003016_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,8380.16047012569,3,33,0300300013195,1,1
03003016,03003016_03,160,Tortillas de maiz de masa (comprada) o de tortillería,7,2,MQ338,1,8380.16047012569,3,33,0300300013195,1,1
03003016,03003016_03,161,Tortillas de harina de trigo,2,2,MQ338,1,8380.16047012569,3,33,0300300013195,1,1
03003017,03003017_04,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,2116.0846939022,3,33,0300300013195,1,1
03003017,03003017_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,2116.0846939022,3,33,0300300013195,1,1
03003017,03003017_04,160,Tortillas de maiz de masa (comprada) o de tortillería,4,4,MQ338,1,2116.0846939022,3,33,0300300013195,1,1
03003017,03003017_04,161,Tortillas de harina de trigo,9, ,MQ338,1,2116.0846939022,3,33,0300300013195,1,1
03003017,03003017_05,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,3246.24858366748,3,33,0300300013195,1,1
03003017,03003017_05,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,3246.24858366748,3,33,0300300013195,1,1
03003017,03003017_05,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ338,1,3246.24858366748,3,33,0300300013195,1,1
03003017,03003017_05,161,Tortillas de harina de trigo,9, ,MQ338,1,3246.24858366748,3,33,0300300013195,1,1
03003023,03003023_05,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,2029.20731643994,3,33,0300300013195,1,1
03003023,03003023_05,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,2029.20731643994,3,33,0300300013195,1,1
03003023,03003023_05,160,Tortillas de maiz de masa (comprada) o de tortillería,3,4,MQ245,1,2029.20731643994,3,33,0300300013195,1,1
03003023,03003023_05,161,Tortillas de harina de trigo,2,3,MQ245,1,2029.20731643994,3,33,0300300013195,1,1
03003027,03003027_04,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,1556.48575785816,3,33,0300300013195,1,1
03003027,03003027_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,1556.48575785816,3,33,0300300013195,1,1
03003027,03003027_04,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,MQ245,1,1556.48575785816,3,33,0300300013195,1,1
03003027,03003027_04,161,Tortillas de harina de trigo,7,3,MQ245,1,1556.48575785816,3,33,0300300013195,1,1
03003032,03003032_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,8422.98961079194,3,33,0300300013195,1,1
03003032,03003032_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,8422.98961079194,3,33,0300300013195,1,1
03003032,03003032_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,12,MQ245,1,8422.98961079194,3,33,0300300013195,1,1
03003032,03003032_01,161,Tortillas de harina de trigo,2,2,MQ245,1,8422.98961079194,3,33,0300300013195,1,1
03003043,03003043_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,6221.58317514144,3,33,0300300013369,1,1
03003043,03003043_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,6221.58317514144,3,33,0300300013369,1,1
03003043,03003043_03,160,Tortillas de maiz de masa (comprada) o de tortillería,9, ,MQ338,1,6221.58317514144,3,33,0300300013369,1,1
03003043,03003043_03,161,Tortillas de harina de trigo,2,2,MQ338,1,6221.58317514144,3,33,0300300013369,1,1
03003050,03003050_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,4984.17269612947,3,33,0300300013369,1,1
03003050,03003050_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,4984.17269612947,3,33,0300300013369,1,1
03003050,03003050_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ338,1,4984.17269612947,3,33,0300300013369,1,1
03003050,03003050_02,161,Tortillas de harina de trigo,9, ,MQ338,1,4984.17269612947,3,33,0300300013369,1,1
03003056,03003056_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,19274.200896322,3,33,0300300013369,1,1
03003056,03003056_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,19274.200896322,3,33,0300300013369,1,1
03003056,03003056_01,160,Tortillas de maiz de masa (comprada) o de tortillería,1,5,MQ338,1,19274.200896322,3,33,0300300013369,1,1
03003056,03003056_01,161,Tortillas de harina de trigo,7,4,MQ338,1,19274.200896322,3,33,0300300013369,1,1
03003063,03003063_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,6051.75409927744,3,33,0300300013369,1,1
03003063,03003063_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,6051.75409927744,3,33,0300300013369,1,1
03003063,03003063_03,160,Tortillas de maiz de masa (comprada) o de tortillería,5,4,MQ245,1,6051.75409927744,3,33,0300300013369,1,1
03003063,03003063_03,161,Tortillas de harina de trigo,9, ,MQ245,1,6051.75409927744,3,33,0300300013369,1,1
03003065,03003065_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,36738.1002328923,3,33,0300300013369,1,1
03003065,03003065_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,36738.1002328923,3,33,0300300013369,1,1
03003065,03003065_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,8,MQ338,1,36738.1002328923,3,33,0300300013369,1,1
03003065,03003065_02,161,Tortillas de harina de trigo,9, ,MQ338,1,36738.1002328923,3,33,0300300013369,1,1
03003067,03003067_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,21886.9472265519,3,33,0300300013369,1,1
03003067,03003067_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,21886.9472265519,3,33,0300300013369,1,1
03003067,03003067_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,5,MQ245,1,21886.9472265519,3,33,0300300013369,1,1
03003067,03003067_01,161,Tortillas de harina de trigo,1,1,MQ245,1,21886.9472265519,3,33,0300300013369,1,1
03003068,03003068_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,10943.4736132759,3,33,0300300013369,1,1
03003068,03003068_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,10943.4736132759,3,33,0300300013369,1,1
03003068,03003068_01,160,Tortillas de maiz de masa (comprada) o de tortillería,1,4,MQ245,1,10943.4736132759,3,33,0300300013369,1,1
03003068,03003068_01,161,Tortillas de harina de trigo,9, ,MQ245,1,10943.4736132759,3,33,0300300013369,1,1
03003081,03003081_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,9674.22251047612,3,33,0300300014244,1,1
03003081,03003081_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ343,1,9674.22251047612,3,33,0300300014244,1,1
03003081,03003081_03,160,Tortillas de maiz de masa (comprada) o de tortillería,2,3,MQ343,1,9674.22251047612,3,33,0300300014244,1,1
03003081,03003081_03,161,Tortillas de harina de trigo,9, ,MQ343,1,9674.22251047612,3,33,0300300014244,1,1
03003081,03003081_04,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,6082.86505863102,3,33,0300300014244,1,1
03003081,03003081_04,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ343,1,6082.86505863102,3,33,0300300014244,1,1
03003081,03003081_04,160,Tortillas de maiz de masa (comprada) o de tortillería,2,3,MQ343,1,6082.86505863102,3,33,0300300014244,1,1
03003081,03003081_04,161,Tortillas de harina de trigo,9, ,MQ343,1,6082.86505863102,3,33,0300300014244,1,1
03003084,03003084_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ343,1,15478.7560167618,3,33,0300300014244,1,1
03003084,03003084_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ343,1,15478.7560167618,3,33,0300300014244,1,1
03003084,03003084_01,160,Tortillas de maiz de masa (comprada) o de tortillería,5,4,MQ343,1,15478.7560167618,3,33,0300300014244,1,1
03003084,03003084_01,161,Tortillas de harina de trigo,2,4,MQ343,1,15478.7560167618,3,33,0300300014244,1,1
03003089,03003089_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,10661.1438192518,3,33,0300300014244,1,1
03003089,03003089_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),1,2,MQ338,1,10661.1438192518,3,33,0300300014244,1,1
03003089,03003089_02,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ338,1,10661.1438192518,3,33,0300300014244,1,1
03003089,03003089_02,161,Tortillas de harina de trigo,1,2,MQ338,1,10661.1438192518,3,33,0300300014244,1,1
03003089,03003089_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,5115.21373252052,3,33,0300300014244,1,1
03003089,03003089_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,5115.21373252052,3,33,0300300014244,1,1
03003089,03003089_03,160,Tortillas de maiz de masa (comprada) o de tortillería,5,3,MQ338,1,5115.21373252052,3,33,0300300014244,1,1
03003089,03003089_03,161,Tortillas de harina de trigo,9, ,MQ338,1,5115.21373252052,3,33,0300300014244,1,1
03003090,03003090_03,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,7456.01747165735,3,33,0300300014244,1,1
03003090,03003090_03,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,7456.01747165735,3,33,0300300014244,1,1
03003090,03003090_03,160,Tortillas de maiz de masa (comprada) o de tortillería,3,4,MQ338,1,7456.01747165735,3,33,0300300014244,1,1
03003090,03003090_03,161,Tortillas de harina de trigo,9, ,MQ338,1,7456.01747165735,3,33,0300300014244,1,1
03003092,03003092_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,6668.75946585474,3,33,0300300014244,1,1
03003092,03003092_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,6668.75946585474,3,33,0300300014244,1,1
03003092,03003092_02,160,Tortillas de maiz de masa (comprada) o de tortillería,2,3,MQ338,1,6668.75946585474,3,33,0300300014244,1,1
03003092,03003092_02,161,Tortillas de harina de trigo,9, ,MQ338,1,6668.75946585474,3,33,0300300014244,1,1
03003096,03003096_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,10789.0310406387,3,33,0300300014244,1,1
03003096,03003096_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,10789.0310406387,3,33,0300300014244,1,1
03003096,03003096_02,160,Tortillas de maiz de masa (comprada) o de tortillería,1,2,MQ245,1,10789.0310406387,3,33,0300300014244,1,1
03003096,03003096_02,161,Tortillas de harina de trigo,9, ,MQ245,1,10789.0310406387,3,33,0300300014244,1,1
03003097,03003097_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,11929.6264918554,3,33,0300300014244,1,1
03003097,03003097_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,11929.6264918554,3,33,0300300014244,1,1
03003097,03003097_01,160,Tortillas de maiz de masa (comprada) o de tortillería,4,3,MQ245,1,11929.6264918554,3,33,0300300014244,1,1
03003097,03003097_01,161,Tortillas de harina de trigo,1,2,MQ245,1,11929.6264918554,3,33,0300300014244,1,1
03003116,03003116_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,6645.41274384734,3,33,0300300014278,1,1
03003116,03003116_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,6645.41274384734,3,33,0300300014278,1,1
03003116,03003116_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,3,MQ338,1,6645.41274384734,3,33,0300300014278,1,1
03003116,03003116_01,161,Tortillas de harina de trigo,1,1,MQ338,1,6645.41274384734,3,33,0300300014278,1,1
03003125,03003125_02,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ338,1,10630.0367045881,3,33,0300300014278,1,1
03003125,03003125_02,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ338,1,10630.0367045881,3,33,0300300014278,1,1
03003125,03003125_02,160,Tortillas de maiz de masa (comprada) o de tortillería,2,6,MQ338,1,10630.0367045881,3,33,0300300014278,1,1
03003125,03003125_02,161,Tortillas de harina de trigo,1,5,MQ338,1,10630.0367045881,3,33,0300300014278,1,1
03003126,03003126_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,4679.97922725988,3,33,0300300014278,1,1
03003126,03003126_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,4679.97922725988,3,33,0300300014278,1,1
03003126,03003126_01,160,Tortillas de maiz de masa (comprada) o de tortillería,7,6,MQ245,1,4679.97922725988,3,33,0300300014278,1,1
03003126,03003126_01,161,Tortillas de harina de trigo,9, ,MQ245,1,4679.97922725988,3,33,0300300014278,1,1
03003131,03003131_01,158,Tortillas de maiz de nixtamal (hecho en casa),9, ,MQ245,1,5242.39892814253,3,33,0300300014278,1,1
03003131,03003131_01,159,Tortillas de maiz de harina MASECA o MINSA (hecha en casa),9, ,MQ245,1,5242.39892814253,3,33,0300300014278,1,1
